blueWins,blueWardsPlaced,blueKills,blueDeaths,blueAssists,blueTotalGold,blueTotalMinionsKilled
0,17,1,3,1,15573,246
1,16,10,9,6,17770,239
0,19,4,3,4,15850,233
1,14,1,4,1,13756,238
0,11,5,9,5,15192,198
1,14,9,4,11,17611,223
1,12,4,6,3,14796,209
1,15,8,0,8,18519,235
1,13,4,2,3,15750,233
0,15,7,11,4,15967,205
0,16,6,7,6,16777,212
1,16,8,5,11,17145,204
1,27,7,7,4,17309,253
1,16,10,9,9,19219,229
1,24,6,5,3,16164,226
0,53,7,7,9,17220,202
1,39,5,5,4,14527,195
0,17,2,3,2,14355,217
1,21,10,3,11,18672,243
1,14,5,6,4,16481,221
0,22,7,6,10,18376,225
0,44,2,12,3,13899,195
1,19,5,5,7,16345,230
1,95,7,5,14,17964,216
0,9,1,1,0,14591,230
1,20,4,4,5,16486,256
1,14,6,2,4,16636,225
1,88,4,3,4,17585,270
0,17,3,9,5,16233,216
0,20,8,12,9,16830,206
1,86,9,6,8,19257,224
1,15,5,2,5,16977,231
1,15,4,3,2,15517,215
0,19,12,7,13,17810,150
0,18,5,5,9,15454,210
1,12,12,1,10,18048,185
0,14,7,6,7,16938,223
1,11,9,4,14,18587,223
1,15,2,10,1,13711,180
1,20,6,1,9,17687,232
0,19,6,3,6,17170,238
0,15,7,6,7,17055,230
0,14,9,6,10,16760,193
0,64,5,13,4,15680,197
0,34,4,9,3,13670,166
1,38,14,8,17,20305,239
1,12,5,6,7,16209,231
1,24,13,8,17,20860,239
0,14,4,4,6,16180,217
1,14,8,3,8,17608,210
0,50,9,11,8,17248,185
1,16,6,4,6,17025,211
0,18,3,8,8,14451,225
0,16,8,7,9,17169,210
0,15,6,6,7,15908,208
1,29,2,8,3,14948,226
0,15,8,12,14,16941,203
1,26,9,10,7,18410,253
0,18,5,6,3,15288,218
0,18,1,6,0,13446,204
1,17,8,5,11,18802,236
1,16,5,2,6,16398,234
0,16,4,4,4,15778,219
0,13,3,3,1,14634,213
1,16,2,9,3,14269,203
0,16,6,8,11,16031,215
0,17,3,8,3,13817,167
0,17,5,11,5,16280,199
1,65,3,8,5,14823,193
1,20,9,9,7,17174,189
1,14,8,4,8,17349,197
0,16,1,5,2,13235,187
0,15,6,10,8,16231,179
1,13,4,5,3,15255,228
1,21,2,5,1,15337,235
1,17,9,6,9,18050,220
1,48,4,2,4,15730,240
0,13,2,3,3,14752,230
1,73,9,5,10,17578,213
1,13,5,6,3,15397,222
0,12,8,6,10,17012,225
1,37,2,2,1,14886,234
1,16,12,7,14,19592,235
0,15,7,9,6,17550,237
1,13,7,6,6,17106,226
0,22,8,7,9,17977,255
1,18,6,2,5,16953,248
0,15,2,10,2,13550,183
0,17,4,11,7,15224,189
1,18,9,3,9,18582,243
1,26,15,3,12,21202,238
0,44,7,5,3,16066,224
1,18,9,6,11,18077,235
0,15,3,3,6,16042,255
1,15,4,4,7,14781,209
0,80,7,11,4,15904,198
1,14,4,5,5,15281,211
0,36,4,8,7,14795,190
1,79,3,7,3,15065,239
1,16,9,5,18,19011,201
0,15,6,4,3,16366,237
1,18,7,9,5,16709,227
1,12,5,4,2,15798,231
1,10,5,3,5,15239,218
1,18,8,6,11,17287,224
1,14,3,5,5,14788,223
1,13,7,5,7,16736,217
0,16,7,9,8,16876,223
0,16,4,8,6,14563,196
0,16,3,5,5,15912,236
0,15,5,5,9,16624,208
1,16,10,7,9,19018,209
1,15,6,7,6,16682,209
0,17,6,4,8,17249,239
1,11,4,6,3,15727,247
0,15,4,6,3,14962,201
0,15,6,2,7,17390,239
1,19,7,10,8,16632,191
1,12,5,3,5,16706,231
0,15,2,1,3,14969,246
1,12,4,5,5,16630,251
0,16,7,11,11,17037,243
0,22,7,2,3,16729,231
1,27,5,5,6,16281,233
1,61,6,4,11,16375,226
1,36,7,4,4,16849,234
1,14,10,2,16,18195,220
1,14,4,7,2,15825,235
1,9,11,7,8,18483,199
0,18,10,6,14,18270,234
0,17,9,6,11,17372,202
1,16,11,4,13,19582,228
1,9,5,4,3,16823,226
1,23,9,4,9,18264,234
0,18,3,10,2,15142,211
0,36,5,8,4,16396,211
1,20,4,7,3,15434,235
1,17,6,3,7,18564,239
0,11,8,6,9,17304,233
0,24,8,5,5,17785,238
1,14,8,4,11,17299,233
0,12,7,11,4,15528,235
0,12,6,5,10,16532,213
0,15,6,4,7,16279,227
1,16,11,5,10,19245,245
1,20,1,5,1,14998,246
1,16,6,7,5,15391,182
0,17,11,8,10,18459,224
0,15,4,7,5,15535,214
1,15,6,1,9,17226,269
1,18,5,6,6,15743,212
0,16,2,5,0,14659,233
0,12,7,10,14,15674,176
1,12,13,1,14,20699,249
0,16,10,3,9,17631,201
1,36,5,5,3,16282,225
0,14,3,7,3,14249,220
0,42,12,11,10,18159,207
0,16,6,8,9,15666,208
0,10,1,8,1,13305,196
1,17,6,3,5,16563,215
1,51,11,4,4,18339,216
1,25,11,8,11,17666,193
0,15,4,9,7,15315,188
1,17,12,5,13,18628,239
1,14,7,3,7,17342,248
0,18,7,8,7,18000,210
1,14,3,4,2,15318,235
1,105,9,5,9,17795,237
0,41,6,8,5,16351,234
0,125,4,5,2,14842,184
1,26,2,3,6,15439,250
1,15,9,6,5,16994,225
0,78,7,7,15,16250,157
0,41,2,12,2,14789,221
1,18,3,4,2,14830,184
0,66,1,7,1,14252,229
0,17,6,13,5,17300,229
0,12,10,12,6,17391,202
0,15,5,10,5,15600,169
1,14,8,4,7,16134,183
1,15,11,4,11,18470,231
0,14,3,6,1,15298,233
1,22,5,3,7,15849,220
1,20,5,7,10,15793,215
1,15,1,2,1,14392,222
0,14,6,4,6,15508,193
1,15,2,8,2,15467,228
1,25,14,9,16,19904,179
1,17,9,10,7,17206,216
0,75,7,7,11,16600,195
1,40,5,6,5,16154,235
0,15,5,7,12,15218,198
1,14,5,7,5,15135,176
0,13,3,6,1,14980,210
1,16,7,4,5,16283,206
1,47,3,2,3,14706,203
0,18,12,5,14,18508,205
0,19,5,6,7,18324,227
0,13,4,13,2,14969,208
1,17,4,3,1,15116,228
0,22,5,5,2,15752,217
0,109,10,3,14,19056,233
0,41,5,4,7,16412,223
1,17,8,4,9,17773,235
0,40,3,5,4,14710,227
0,12,8,9,9,17543,190
1,15,6,4,3,15981,219
0,30,8,8,3,17570,230
0,21,3,7,2,14505,216
0,15,5,7,5,17618,225
1,16,11,10,17,18858,214
0,13,4,9,8,15400,219
1,17,8,5,13,17355,204
0,38,5,3,5,15999,211
1,16,8,6,9,18262,224
0,21,6,7,4,15514,185
1,69,9,3,11,16678,201
0,18,6,5,8,16660,241
1,12,8,2,15,17392,215
1,38,7,3,7,16674,221
0,209,5,9,4,15703,210
1,19,5,0,4,16797,268
1,20,7,8,8,17606,227
1,48,6,9,7,15993,226
1,17,7,5,7,16622,206
0,15,6,4,6,15807,221
1,17,9,6,12,18555,250
1,18,10,2,8,18826,259
0,21,4,8,3,14787,185
1,41,8,6,12,18675,219
1,16,7,5,7,17106,231
1,22,6,7,4,16956,242
0,9,2,9,1,13879,185
1,16,4,3,6,15164,216
1,18,6,2,4,16849,241
1,17,6,8,6,16914,184
0,17,7,7,10,16728,231
1,14,8,6,9,16694,227
0,18,5,6,6,15826,235
0,26,5,13,6,15558,203
0,20,4,6,4,14053,169
0,47,14,11,14,20887,215
1,19,4,6,3,15373,228
1,15,8,4,6,17522,257
1,16,9,7,15,17088,179
0,16,6,6,4,16968,231
1,22,10,5,10,17987,232
1,14,6,7,8,16871,263
1,16,11,4,13,19035,207
0,11,2,9,1,13380,188
1,25,3,3,4,15834,248
0,17,5,7,3,15209,208
1,34,3,2,6,16426,236
0,16,4,11,4,15358,210
0,17,6,7,2,15894,205
1,12,2,2,1,14092,201
1,15,10,2,18,17559,217
0,22,2,4,3,15847,241
0,18,3,9,4,15280,220
0,15,6,9,6,18187,223
0,38,5,5,4,15509,220
1,14,6,3,7,16319,207
0,16,4,9,4,14588,207
1,11,8,10,8,16748,178
1,13,6,6,8,16516,184
0,15,7,4,10,17256,228
0,43,7,7,6,16396,204
0,11,4,13,3,14539,165
1,18,3,4,4,14657,204
0,17,10,13,5,18656,227
0,15,5,7,6,16609,216
0,14,4,8,7,15299,196
1,22,6,3,5,16942,216
0,15,6,3,3,15365,186
0,14,8,10,11,16052,159
1,26,7,7,4,16875,214
1,18,6,2,10,16623,211
1,33,8,6,11,16813,200
0,13,7,12,8,16763,221
0,73,5,16,2,14603,181
1,15,10,4,11,18005,210
1,14,5,9,4,15274,228
0,15,1,2,1,15216,251
1,36,8,3,10,17756,231
1,17,6,6,6,17476,219
0,15,9,3,14,18017,208
0,18,6,5,2,15531,192
0,19,4,8,5,14799,207
1,12,10,4,9,18009,226
0,12,5,8,7,16265,217
0,15,4,4,2,15023,226
0,19,9,8,12,17083,183
0,15,5,10,5,15954,192
0,14,6,8,5,16892,226
1,18,1,2,1,14583,244
0,23,6,7,10,16802,243
0,12,8,9,8,16957,220
0,21,5,6,5,15817,218
0,12,5,11,5,17219,241
0,59,4,7,5,15424,211
1,125,8,8,9,16502,198
0,16,5,10,5,16324,193
0,87,2,4,0,14532,217
0,15,4,5,2,14644,222
0,34,5,7,3,16616,211
0,13,1,4,1,14754,230
0,46,2,7,2,14242,212
1,16,8,2,15,17083,229
1,14,10,3,13,19716,219
1,19,10,4,13,18401,236
0,21,7,9,6,17359,221
1,13,7,6,4,17742,203
1,15,2,4,1,14431,194
1,17,9,3,9,18125,236
1,18,6,8,6,17210,220
0,15,6,8,8,15697,196
1,12,3,8,5,14591,177
0,14,4,7,5,14488,197
1,38,9,6,12,18869,206
0,16,6,5,4,16682,236
0,23,7,13,6,15898,131
0,13,6,10,2,15485,191
0,41,7,8,4,16667,213
0,23,5,6,6,16182,245
0,17,5,5,5,16574,235
0,17,3,11,3,14595,161
0,18,9,4,13,18856,236
0,14,3,10,5,14826,185
0,17,6,6,6,16237,222
1,13,8,5,6,18731,225
1,11,5,5,2,15443,220
1,15,6,6,8,16820,221
0,124,1,3,1,14997,229
1,17,7,8,3,16653,227
0,15,9,2,9,17781,228
1,20,9,2,18,17936,218
1,14,3,3,3,16769,257
0,29,7,6,6,16714,226
0,13,1,12,1,13517,187
1,13,5,5,1,15514,217
0,13,5,5,5,16131,223
0,20,3,4,4,15613,214
1,16,6,5,7,16678,248
1,44,6,2,7,17311,257
1,34,5,3,6,16703,201
0,11,2,19,0,12403,152
1,17,5,9,5,15585,200
1,13,8,4,6,16558,238
0,12,8,6,7,18211,204
0,19,7,7,6,15990,190
1,15,4,12,8,15147,188
0,53,8,5,12,17008,203
0,16,5,7,4,15538,207
1,17,7,6,10,17097,220
1,17,6,7,7,17075,234
0,16,7,9,6,16035,180
1,17,8,3,10,17967,240
1,14,8,9,9,17273,208
1,13,1,1,2,14546,232
1,17,2,2,4,14639,237
0,15,9,8,3,16882,191
1,18,9,4,11,20170,257
1,24,13,4,16,20029,213
1,13,9,4,8,17260,197
1,15,11,3,4,18192,221
1,35,8,3,13,17325,217
0,12,5,9,3,16163,218
0,16,7,13,6,16039,179
1,16,6,7,3,15907,206
0,40,7,2,10,17536,211
0,18,11,11,16,18730,208
1,19,6,2,5,16105,223
1,14,4,3,1,15843,243
1,19,10,0,14,20302,212
1,16,10,4,9,20236,257
1,17,10,9,12,17869,193
0,19,3,6,1,14499,201
0,18,3,9,3,13705,184
0,19,2,7,1,13685,182
1,13,5,10,6,15366,200
0,16,0,4,0,14175,234
0,52,6,5,11,15975,197
0,13,1,7,2,13099,191
1,17,3,0,0,15578,249
0,12,2,13,1,14218,200
1,16,2,7,2,15198,231
1,14,7,2,8,17474,238
1,16,9,3,13,17786,235
1,18,7,3,6,17082,224
0,15,4,4,6,15711,210
1,36,4,4,6,16112,240
0,11,4,8,4,15700,190
1,42,8,8,9,17885,209
1,31,2,3,2,15705,230
0,11,0,8,0,13364,203
0,15,8,11,9,17080,196
1,14,11,2,15,17395,170
1,18,8,7,6,17498,240
1,13,6,4,4,17649,276
1,12,10,2,5,18717,247
1,39,4,4,5,15736,231
0,17,3,12,1,13800,165
0,16,7,8,6,15772,204
1,17,7,7,5,16825,229
0,12,7,5,8,17315,229
0,17,2,4,1,14144,208
1,13,5,4,4,16328,223
1,15,3,5,3,15135,213
0,19,9,6,10,17719,215
0,17,8,8,12,16291,180
0,17,5,6,3,15048,209
0,13,2,4,1,14155,226
0,11,5,9,4,15102,174
0,16,6,13,7,15522,182
1,14,11,6,12,17850,204
0,14,8,8,8,16720,181
1,159,8,7,5,17321,238
1,16,7,6,7,16672,210
1,20,2,1,3,15426,230
1,17,6,3,4,16404,246
1,21,11,3,14,18293,218
0,84,5,7,4,16605,207
0,15,10,10,8,18544,182
1,17,12,5,14,18499,210
1,14,6,3,10,16911,224
1,15,7,6,12,16963,212
1,40,9,5,3,17669,218
0,15,6,10,8,15875,191
0,37,5,4,4,16273,241
0,58,4,8,7,15848,238
0,12,4,5,4,15297,201
0,32,6,10,5,16406,208
0,14,8,11,7,17509,234
1,13,4,4,5,15398,200
0,18,9,8,10,17431,178
1,86,9,0,7,18968,239
0,19,4,5,5,16318,218
1,13,13,6,11,18896,198
1,16,5,8,4,15964,204
0,17,6,7,7,15924,184
0,18,4,7,2,15190,215
1,15,6,0,8,17482,216
1,13,2,4,1,14492,211
1,14,8,2,8,17055,225
1,15,4,4,3,14559,191
0,77,6,11,4,15838,204
1,12,6,8,6,16047,250
0,15,6,4,6,16513,241
0,17,4,9,2,15445,222
1,79,9,2,11,18124,213
0,18,3,11,4,14268,213
1,17,6,5,5,16000,206
0,16,6,6,3,15040,184
1,19,6,5,8,15416,199
0,16,7,6,9,17844,232
0,14,5,4,9,16455,229
1,16,6,2,8,17368,252
0,17,7,2,5,16503,218
1,14,5,6,4,15063,198
1,14,6,4,12,17733,221
1,17,4,3,5,15720,224
1,16,5,3,9,16457,228
1,129,8,7,8,17526,220
1,34,8,5,8,17204,215
1,17,4,1,5,16973,271
0,17,1,5,1,12713,192
0,15,8,8,8,16488,217
0,28,6,5,6,15801,208
0,10,5,10,4,14750,185
1,15,9,12,7,17709,213
0,13,6,9,7,15827,181
0,26,10,6,23,17482,206
0,39,4,3,5,15450,202
0,15,7,3,5,15728,208
1,35,5,3,7,15588,202
1,21,10,12,16,18676,217
0,34,4,6,6,15829,185
1,15,4,6,2,15340,228
0,14,7,8,7,17140,207
0,12,2,9,2,14606,200
1,20,6,2,4,17528,257
0,82,5,4,7,16035,193
0,13,3,9,5,14559,193
1,18,12,4,16,19726,246
1,38,5,4,5,16508,230
0,14,1,5,1,14001,221
1,19,4,3,8,15650,224
0,15,6,5,4,16663,227
1,11,7,4,5,17052,241
0,30,7,9,12,16242,209
0,15,4,6,2,15009,211
0,43,4,7,8,15462,209
1,40,7,4,6,16972,222
1,13,4,2,2,17005,268
1,16,4,5,4,15845,225
0,14,2,9,1,14048,209
1,16,6,8,10,15388,153
0,15,4,7,3,14622,176
1,38,4,5,4,15184,199
0,86,10,12,8,17607,195
0,19,6,10,7,15258,179
1,43,13,4,24,19669,207
1,12,7,4,8,17865,251
0,87,9,9,8,19206,219
1,12,7,3,8,18068,252
1,203,6,7,12,17397,235
0,13,6,6,3,15933,221
0,17,5,5,4,15552,239
0,17,4,5,3,16675,240
0,198,6,9,6,16585,231
1,21,12,6,15,18665,213
1,11,9,4,10,17555,223
0,9,5,9,5,15942,215
0,40,6,8,9,16185,204
0,11,7,11,11,17444,213
0,15,4,4,7,15471,220
0,26,3,5,3,15043,225
1,91,7,5,5,16424,217
1,14,6,3,6,16061,158
0,13,5,13,3,14910,198
0,8,5,11,8,15127,193
0,14,0,8,0,12682,173
1,15,5,6,3,16298,231
1,15,10,4,10,18818,215
1,18,7,4,7,17221,199
1,16,7,4,9,17897,237
1,43,4,7,11,14657,194
0,14,8,8,5,17232,231
1,16,2,2,3,15830,255
0,16,3,5,2,14992,214
1,20,10,6,11,19000,233
0,17,5,7,5,15723,203
0,12,4,8,6,15428,213
0,15,4,4,5,14592,204
0,14,4,11,5,15613,202
0,78,7,5,11,16844,217
1,17,7,1,11,17709,242
0,16,3,2,3,15028,212
1,13,6,7,5,16399,219
0,17,12,8,10,19079,206
1,14,6,9,7,15809,202
0,14,5,5,4,16755,261
0,13,3,4,3,15043,203
1,71,6,10,7,16832,222
1,13,9,2,8,17580,210
1,20,5,11,5,15453,193
0,12,3,5,3,15869,261
1,58,5,2,9,15917,220
1,16,11,4,9,19612,259
0,19,1,14,0,12519,152
0,14,5,6,7,16227,221
0,13,6,9,7,15291,190
0,18,3,5,2,14442,209
1,13,12,8,12,18968,201
1,17,5,3,4,16187,239
1,18,10,10,10,18062,190
0,24,1,5,0,14824,230
0,12,3,7,2,15195,217
0,17,7,6,6,16457,202
1,30,5,5,6,18317,238
1,13,7,5,6,16319,218
1,14,11,8,18,19275,233
1,16,6,2,6,16605,219
1,13,6,3,5,17898,238
0,14,3,5,2,14745,213
1,16,2,4,2,16417,249
1,15,4,7,2,15169,217
0,15,2,4,2,15197,233
1,17,8,4,8,18208,248
1,16,7,3,4,17879,241
1,18,9,2,6,17947,239
1,21,3,5,3,15393,243
1,15,4,6,2,15729,205
1,19,10,5,13,18560,244
1,14,3,4,3,15718,256
0,12,2,8,0,14021,200
1,15,13,5,10,19485,196
0,18,6,8,6,16029,198
0,12,4,6,2,14372,205
1,17,10,6,13,18348,195
0,15,7,4,11,16464,206
0,15,4,9,5,16377,213
1,20,9,10,9,17421,203
1,40,4,5,4,15284,221
0,17,3,7,3,14900,214
1,16,7,6,5,16345,204
0,12,6,11,6,17982,244
0,15,6,6,5,16259,232
1,16,10,11,8,18472,228
1,18,7,5,6,16099,203
1,40,4,4,8,15947,231
1,13,6,5,3,16590,228
0,14,3,4,3,14986,229
0,17,16,5,21,19234,193
1,39,3,4,4,16657,228
1,16,16,7,22,21512,218
0,16,6,7,5,15905,200
0,38,7,7,4,15793,191
0,18,10,8,12,17883,198
0,15,4,2,6,15744,219
0,15,5,7,3,14765,189
1,17,5,2,5,17446,255
1,22,6,4,10,16190,233
1,15,2,6,2,14967,221
1,14,9,3,12,18108,218
0,13,7,7,10,16397,222
1,54,6,4,8,16606,237
1,16,3,9,5,14351,172
0,15,2,7,2,14864,249
1,14,10,8,8,18214,227
0,16,8,3,12,17059,200
0,18,2,4,2,14353,215
0,15,4,6,6,16580,205
1,176,9,8,11,17426,234
0,16,6,7,3,16308,227
1,15,9,3,11,19723,249
0,14,6,9,6,15946,222
1,15,11,7,9,19425,218
1,36,14,7,5,18135,198
0,13,9,10,6,16774,176
1,18,6,5,5,16637,215
0,15,7,7,14,16750,214
1,17,1,8,0,13493,218
0,15,6,12,5,15794,192
1,14,9,6,12,16574,203
1,36,17,7,24,20182,199
0,11,4,11,6,15402,205
0,15,6,6,5,15414,188
0,14,5,4,6,16982,225
1,18,5,5,3,15193,208
0,16,5,9,4,15968,226
1,18,2,2,2,15260,220
1,15,7,9,8,17115,203
0,16,5,8,7,16365,225
1,15,7,7,9,16712,190
1,15,13,7,15,18236,202
1,86,13,10,15,20067,206
0,16,3,6,4,14792,205
0,12,1,6,0,14748,212
1,19,10,5,18,18682,207
1,36,3,4,2,15883,229
1,18,5,4,5,15938,200
1,26,11,2,16,18405,228
1,12,4,2,5,16164,246
0,13,3,7,2,15000,212
0,86,3,7,3,14454,191
1,17,7,8,7,17459,209
1,16,10,4,9,17933,217
1,10,2,1,1,14780,188
0,18,4,1,5,15056,226
0,12,2,8,3,13337,158
1,16,13,6,18,20169,205
1,9,5,4,5,15549,222
1,16,10,5,14,18392,221
1,19,5,4,6,15865,208
1,46,9,5,11,17498,209
0,14,2,5,3,14606,221
0,35,0,11,0,13590,200
0,17,5,5,3,16259,242
0,14,9,11,7,17137,188
0,16,2,4,4,14775,206
1,18,11,11,17,17571,174
0,14,5,7,3,16946,230
0,15,2,1,4,16437,244
0,14,6,8,5,16881,241
1,15,2,3,3,15938,242
0,163,4,4,4,15639,230
0,19,4,7,6,14582,214
1,11,13,6,8,19537,242
0,17,1,5,2,14031,223
0,14,7,11,6,16749,192
1,15,6,3,5,16542,214
1,79,7,7,4,18053,230
0,15,11,3,13,18102,216
1,15,9,12,11,17332,170
1,43,10,7,11,17748,206
0,79,6,10,4,17034,210
0,19,6,5,4,16000,181
1,22,6,4,7,16655,217
0,37,1,9,3,13719,202
1,11,5,3,7,17264,248
0,91,3,7,2,14725,210
0,14,4,6,2,14360,175
1,15,6,6,6,16223,233
1,18,6,2,7,16695,236
1,34,5,10,5,16297,212
1,12,2,6,2,15386,246
1,14,6,1,9,18435,254
1,15,7,4,8,17008,216
1,18,5,2,8,16684,240
1,73,9,4,5,17965,229
1,31,5,5,10,16737,231
0,15,1,3,1,13638,190
0,25,4,3,4,15838,221
0,14,3,2,3,15734,236
0,15,8,9,8,17802,226
1,14,7,9,7,16149,186
0,15,3,9,3,14719,195
0,13,6,8,6,15883,228
1,26,15,8,24,19917,209
0,18,7,8,10,16137,203
0,17,7,4,4,17994,269
1,126,9,5,4,17693,226
1,16,6,4,6,16184,224
0,25,4,5,3,15791,220
0,16,3,2,2,15426,202
0,15,5,3,7,16885,229
0,13,5,6,7,15880,219
1,14,6,6,10,16701,196
0,12,8,6,6,17040,230
1,25,2,3,2,13703,187
0,15,8,9,1,16953,238
1,16,6,4,1,16327,190
1,17,6,3,6,17854,260
1,12,12,7,14,19970,221
0,23,6,6,5,16010,231
1,17,9,11,12,16899,180
0,11,9,11,10,16256,154
0,15,6,5,6,16676,238
1,14,11,7,13,18877,209
0,18,4,6,6,14827,187
0,20,5,5,3,16098,244
0,15,4,4,3,15237,224
0,11,6,4,3,16796,256
1,17,10,5,11,19323,220
1,15,6,2,4,16127,237
1,15,9,6,12,17027,175
0,15,6,6,5,15965,213
0,14,6,11,5,16167,202
1,23,10,3,9,18334,225
0,19,3,7,4,15191,214
0,15,6,7,3,16132,222
1,20,3,6,2,15098,232
1,13,5,4,3,16261,221
1,16,5,7,9,16427,248
0,11,6,10,10,14901,170
1,14,7,6,10,17070,232
1,19,6,7,5,16217,217
1,38,10,2,10,18822,253
1,18,14,2,14,19185,196
0,12,3,9,3,14220,203
1,12,8,2,8,18477,248
1,16,5,7,4,16324,231
0,16,4,8,4,15247,209
1,11,6,4,4,17361,208
1,13,10,3,11,17793,208
1,17,2,2,3,14619,244
1,15,5,5,5,15552,211
1,24,5,1,5,17170,258
0,18,11,5,12,18658,203
1,15,10,5,14,17857,211
0,18,2,7,3,14613,219
1,18,5,8,5,15359,197
0,14,7,6,2,16756,239
1,18,14,7,14,19984,207
0,13,5,6,2,15470,211
0,16,9,12,15,16494,156
0,48,6,5,6,15904,201
0,41,3,11,4,14423,190
0,13,3,5,3,15136,216
0,13,8,3,9,16681,216
0,17,2,6,2,14868,230
1,48,5,7,3,16103,216
0,17,7,12,5,15674,206
0,13,3,9,1,14100,189
1,14,14,6,17,20177,236
1,24,4,4,7,15222,207
0,15,4,9,3,14731,188
0,16,3,8,2,14566,190
0,17,10,7,13,17545,179
1,12,3,8,6,15159,221
0,13,4,6,3,15855,212
0,12,6,9,6,17023,224
0,15,8,7,9,17163,221
0,15,5,9,3,15875,224
1,16,6,3,6,14887,159
1,18,4,8,3,15330,203
0,12,2,6,2,14295,211
1,14,6,5,6,16454,209
0,40,1,5,2,13951,211
0,12,3,2,4,16307,255
0,23,8,14,12,16072,170
0,16,4,11,2,15515,231
1,12,3,5,5,15188,221
0,12,9,5,11,17791,198
0,17,4,4,7,15813,248
0,14,3,2,3,14424,201
0,14,12,8,13,19306,218
0,14,2,8,3,14348,196
0,15,2,6,1,14990,221
0,15,5,4,7,16129,222
1,17,9,4,5,18135,233
0,14,6,5,3,17039,228
0,13,3,7,2,14761,194
0,14,0,15,0,12971,181
1,18,4,3,3,15220,234
1,11,12,6,14,18228,196
1,9,6,7,12,17490,226
1,21,4,6,4,15338,217
1,14,11,9,15,19421,215
1,18,7,4,11,17321,233
0,17,6,5,5,17170,247
1,16,7,7,11,17162,216
1,22,7,4,5,17382,218
0,23,7,7,6,16313,201
1,63,2,4,2,15264,217
0,13,3,12,2,15001,228
0,15,4,7,4,16938,248
1,13,10,5,4,19634,242
0,19,7,4,11,16782,213
0,15,11,8,13,18723,188
0,14,5,6,3,14644,201
1,18,14,12,11,19118,218
0,39,0,4,0,13546,198
0,31,5,14,2,16431,219
1,17,6,1,7,16561,226
0,56,3,7,3,14866,208
1,14,11,7,11,18625,234
1,23,9,2,8,17194,221
1,16,5,4,4,15873,236
1,14,6,7,6,16398,217
0,14,8,5,4,17951,244
0,16,3,2,4,15240,234
0,21,10,6,8,17561,203
0,40,2,8,2,14200,191
1,12,5,9,2,16055,226
1,16,7,2,6,19456,230
0,18,5,6,5,15923,212
1,12,2,3,2,13879,194
1,35,9,4,9,17356,195
1,13,5,7,7,15861,182
1,16,8,2,9,17511,220
0,68,4,6,4,15528,230
0,17,8,2,15,16393,196
1,44,9,5,16,17433,198
1,17,13,12,13,19714,186
0,34,6,10,9,15569,167
1,18,8,7,14,17031,181
1,13,9,8,12,18254,218
0,14,6,8,4,16126,201
0,47,5,5,8,15937,212
0,14,5,9,6,15595,208
1,21,5,6,2,16874,226
1,21,5,2,2,16344,234
0,18,5,3,4,15882,214
0,17,6,9,2,15498,201
1,17,10,1,5,19699,251
1,18,9,6,12,17320,215
1,14,2,6,2,14720,246
0,16,6,5,6,16518,223
0,18,8,6,9,17926,245
1,16,5,6,6,16632,215
0,17,8,4,15,18357,228
1,15,9,0,10,18258,237
0,14,8,6,6,16706,216
1,12,7,2,10,18234,243
0,11,3,12,3,14202,200
1,21,7,3,4,17911,248
0,14,0,5,0,13094,205
0,15,8,4,11,17476,245
0,16,5,8,6,16979,247
0,27,2,9,2,13977,197
0,16,4,6,8,14345,172
0,18,4,4,3,15601,232
0,25,5,5,8,14966,177
1,15,4,2,2,16127,225
0,19,8,11,5,17156,195
0,20,5,5,2,15790,221
0,39,6,9,5,16462,212
0,15,4,7,3,15798,225
1,14,6,1,7,17666,264
1,19,9,1,8,18018,234
1,17,6,7,10,16027,212
1,22,9,1,12,18681,249
1,21,10,5,7,17671,231
0,17,4,7,2,15974,227
1,16,6,1,4,16656,230
0,14,1,4,1,14224,229
1,15,4,7,4,16526,237
1,10,7,8,9,16890,221
1,39,7,3,11,16879,237
1,16,12,10,13,19622,216
1,16,7,2,7,16867,226
0,17,4,7,3,15874,223
0,18,8,9,9,16789,205
1,16,8,4,9,17315,231
1,15,5,10,1,15605,216
0,10,3,11,2,15059,200
1,13,10,2,9,18137,231
1,16,4,6,2,14698,192
0,45,5,4,5,15788,200
1,13,2,3,1,15464,237
0,13,7,5,6,17042,207
0,15,5,8,6,15242,204
1,14,3,4,4,16125,246
1,15,10,2,7,17955,241
1,41,5,4,3,15277,207
1,20,5,6,7,15087,213
1,13,8,6,9,16880,217
1,36,8,2,10,17878,216
1,42,12,5,10,19270,229
1,16,6,0,6,15318,191
1,17,8,5,16,16291,179
1,12,8,7,9,17738,209
1,18,6,4,6,16765,201
1,14,8,4,10,16912,222
1,15,2,5,1,14534,224
1,15,8,7,10,17289,201
1,12,6,5,3,17948,247
1,15,7,8,3,16058,200
0,16,7,8,8,17112,215
0,16,5,6,3,16089,227
0,17,6,7,7,17132,237
1,20,8,6,9,17777,232
1,14,9,8,13,18808,244
0,13,2,4,2,14842,231
1,16,5,0,4,16475,231
1,16,8,2,10,17917,239
0,16,6,4,11,16324,197
1,42,5,6,5,16308,245
0,16,4,8,3,14756,184
1,17,4,9,4,14820,184
1,17,3,1,2,15624,233
0,16,4,11,3,15098,225
1,16,8,2,6,17315,232
0,36,1,6,2,13981,220
0,15,6,6,9,15602,195
1,16,9,3,9,17569,191
